"id","country_id:id","state_id:id","code","name","revision"
mca_area_511702,base.cn,base.state_cn_SC,"511702","通川区","201904"
mca_area_511703,base.cn,base.state_cn_SC,"511703","达川区","201904"
mca_area_511722,base.cn,base.state_cn_SC,"511722","宣汉县","201904"
mca_area_511723,base.cn,base.state_cn_SC,"511723","开江县","201904"
mca_area_511724,base.cn,base.state_cn_SC,"511724","大竹县","201904"
mca_area_511725,base.cn,base.state_cn_SC,"511725","渠县","201904"
mca_area_511781,base.cn,base.state_cn_SC,"511781","万源市","201904"
mca_area_511800,base.cn,base.state_cn_SC,"511800","雅安市","201904"
mca_area_511802,base.cn,base.state_cn_SC,"511802","雨城区","201904"
mca_area_511803,base.cn,base.state_cn_SC,"511803","名山区","201904"
mca_area_511822,base.cn,base.state_cn_SC,"511822","荥经县","201904"
mca_area_511823,base.cn,base.state_cn_SC,"511823","汉源县","201904"
mca_area_511824,base.cn,base.state_cn_SC,"511824","石棉县","201904"
mca_area_511825,base.cn,base.state_cn_SC,"511825","天全县","201904"
mca_area_511826,base.cn,base.state_cn_SC,"511826","芦山县","201904"
mca_area_511827,base.cn,base.state_cn_SC,"511827","宝兴县","201904"
mca_area_511900,base.cn,base.state_cn_SC,"511900","巴中市","201904"
mca_area_511902,base.cn,base.state_cn_SC,"511902","巴州区","201904"
mca_area_511903,base.cn,base.state_cn_SC,"511903","恩阳区","201904"
mca_area_511921,base.cn,base.state_cn_SC,"511921","通江县","201904"
mca_area_511922,base.cn,base.state_cn_SC,"511922","南江县","201904"
mca_area_511923,base.cn,base.state_cn_SC,"511923","平昌县","201904"
mca_area_512000,base.cn,base.state_cn_SC,"512000","资阳市","201904"
mca_area_512002,base.cn,base.state_cn_SC,"512002","雁江区","201904"
mca_area_512021,base.cn,base.state_cn_SC,"512021","安岳县","201904"
mca_area_512022,base.cn,base.state_cn_SC,"512022","乐至县","201904"
mca_area_513200,base.cn,base.state_cn_SC,"513200","阿坝藏族羌族自治州","201904"
mca_area_513201,base.cn,base.state_cn_SC,"513201","马尔康市","201904"
mca_area_513221,base.cn,base.state_cn_SC,"513221","汶川县","201904"
mca_area_513222,base.cn,base.state_cn_SC,"513222","理县","201904"
mca_area_513223,base.cn,base.state_cn_SC,"513223","茂县","201904"
mca_area_513224,base.cn,base.state_cn_SC,"513224","松潘县","201904"
mca_area_513225,base.cn,base.state_cn_SC,"513225","九寨沟县","201904"
mca_area_513226,base.cn,base.state_cn_SC,"513226","金川县","201904"
mca_area_513227,base.cn,base.state_cn_SC,"513227","小金县","201904"
mca_area_513228,base.cn,base.state_cn_SC,"513228","黑水县","201904"
mca_area_513230,base.cn,base.state_cn_SC,"513230","壤塘县","201904"
mca_area_513231,base.cn,base.state_cn_SC,"513231","阿坝县","201904"
mca_area_513232,base.cn,base.state_cn_SC,"513232","若尔盖县","201904"
mca_area_513233,base.cn,base.state_cn_SC,"513233","红原县","201904"
mca_area_513300,base.cn,base.state_cn_SC,"513300","甘孜藏族自治州","201904"
mca_area_513301,base.cn,base.state_cn_SC,"513301","康定市","201904"
mca_area_513322,base.cn,base.state_cn_SC,"513322","泸定县","201904"
mca_area_513323,base.cn,base.state_cn_SC,"513323","丹巴县","201904"
mca_area_513324,base.cn,base.state_cn_SC,"513324","九龙县","201904"
mca_area_513325,base.cn,base.state_cn_SC,"513325","雅江县","201904"
mca_area_513326,base.cn,base.state_cn_SC,"513326","道孚县","201904"
mca_area_513327,base.cn,base.state_cn_SC,"513327","炉霍县","201904"
mca_area_513328,base.cn,base.state_cn_SC,"513328","甘孜县","201904"
mca_area_513329,base.cn,base.state_cn_SC,"513329","新龙县","201904"
mca_area_513330,base.cn,base.state_cn_SC,"513330","德格县","201904"
mca_area_513331,base.cn,base.state_cn_SC,"513331","白玉县","201904"
mca_area_513332,base.cn,base.state_cn_SC,"513332","石渠县","201904"
mca_area_513333,base.cn,base.state_cn_SC,"513333","色达县","201904"
mca_area_513334,base.cn,base.state_cn_SC,"513334","理塘县","201904"
mca_area_513335,base.cn,base.state_cn_SC,"513335","巴塘县","201904"
mca_area_513336,base.cn,base.state_cn_SC,"513336","乡城县","201904"
mca_area_513337,base.cn,base.state_cn_SC,"513337","稻城县","201904"
mca_area_513338,base.cn,base.state_cn_SC,"513338","得荣县","201904"
mca_area_513400,base.cn,base.state_cn_SC,"513400","凉山彝族自治州","201904"
mca_area_513401,base.cn,base.state_cn_SC,"513401","西昌市","201904"
mca_area_513422,base.cn,base.state_cn_SC,"513422","木里藏族自治县","201904"
mca_area_513423,base.cn,base.state_cn_SC,"513423","盐源县","201904"
mca_area_513424,base.cn,base.state_cn_SC,"513424","德昌县","201904"
mca_area_513425,base.cn,base.state_cn_SC,"513425","会理县","201904"
mca_area_513426,base.cn,base.state_cn_SC,"513426","会东县","201904"
mca_area_513427,base.cn,base.state_cn_SC,"513427","宁南县","201904"
mca_area_513428,base.cn,base.state_cn_SC,"513428","普格县","201904"
mca_area_513429,base.cn,base.state_cn_SC,"513429","布拖县","201904"
mca_area_513430,base.cn,base.state_cn_SC,"513430","金阳县","201904"
mca_area_513431,base.cn,base.state_cn_SC,"513431","昭觉县","201904"
mca_area_513432,base.cn,base.state_cn_SC,"513432","喜德县","201904"
mca_area_513433,base.cn,base.state_cn_SC,"513433","冕宁县","201904"
mca_area_513434,base.cn,base.state_cn_SC,"513434","越西县","201904"
mca_area_513435,base.cn,base.state_cn_SC,"513435","甘洛县","201904"
mca_area_513436,base.cn,base.state_cn_SC,"513436","美姑县","201904"
mca_area_513437,base.cn,base.state_cn_SC,"513437","雷波县","201904"
mca_area_520000,base.cn,base.state_cn_GZ,"520000","贵州省","201904"
mca_area_520100,base.cn,base.state_cn_GZ,"520100","贵阳市","201904"
mca_area_520102,base.cn,base.state_cn_GZ,"520102","南明区","201904"
mca_area_520103,base.cn,base.state_cn_GZ,"520103","云岩区","201904"
mca_area_520111,base.cn,base.state_cn_GZ,"520111","花溪区","201904"
mca_area_520112,base.cn,base.state_cn_GZ,"520112","乌当区","201904"
mca_area_520113,base.cn,base.state_cn_GZ,"520113","白云区","201904"
mca_area_520115,base.cn,base.state_cn_GZ,"520115","观山湖区","201904"
mca_area_520121,base.cn,base.state_cn_GZ,"520121","开阳县","201904"
mca_area_520122,base.cn,base.state_cn_GZ,"520122","息烽县","201904"
mca_area_520123,base.cn,base.state_cn_GZ,"520123","修文县","201904"
mca_area_520181,base.cn,base.state_cn_GZ,"520181","清镇市","201904"
mca_area_520200,base.cn,base.state_cn_GZ,"520200","六盘水市","201904"
mca_area_520201,base.cn,base.state_cn_GZ,"520201","钟山区","201904"
mca_area_520203,base.cn,base.state_cn_GZ,"520203","六枝特区","201904"
mca_area_520221,base.cn,base.state_cn_GZ,"520221","水城县","201904"
mca_area_520281,base.cn,base.state_cn_GZ,"520281","盘州市","201904"
mca_area_520300,base.cn,base.state_cn_GZ,"520300","遵义市","201904"
mca_area_520302,base.cn,base.state_cn_GZ,"520302","红花岗区","201904"
mca_area_520303,base.cn,base.state_cn_GZ,"520303","汇川区","201904"
mca_area_520304,base.cn,base.state_cn_GZ,"520304","播州区","201904"
mca_area_520322,base.cn,base.state_cn_GZ,"520322","桐梓县","201904"
mca_area_520323,base.cn,base.state_cn_GZ,"520323","绥阳县","201904"
mca_area_520324,base.cn,base.state_cn_GZ,"520324","正安县","201904"
mca_area_520325,base.cn,base.state_cn_GZ,"520325","道真仡佬族苗族自治县","201904"
mca_area_520326,base.cn,base.state_cn_GZ,"520326","务川仡佬族苗族自治县","201904"
mca_area_520327,base.cn,base.state_cn_GZ,"520327","凤冈县","201904"
mca_area_520328,base.cn,base.state_cn_GZ,"520328","湄潭县","201904"
mca_area_520329,base.cn,base.state_cn_GZ,"520329","余庆县","201904"
mca_area_520330,base.cn,base.state_cn_GZ,"520330","习水县","201904"
mca_area_520381,base.cn,base.state_cn_GZ,"520381","赤水市","201904"
mca_area_520382,base.cn,base.state_cn_GZ,"520382","仁怀市","201904"
mca_area_520400,base.cn,base.state_cn_GZ,"520400","安顺市","201904"
mca_area_520402,base.cn,base.state_cn_GZ,"520402","西秀区","201904"
mca_area_520403,base.cn,base.state_cn_GZ,"520403","平坝区","201904"
mca_area_520422,base.cn,base.state_cn_GZ,"520422","普定县","201904"
mca_area_520423,base.cn,base.state_cn_GZ,"520423","镇宁布依族苗族自治县","201904"
mca_area_520424,base.cn,base.state_cn_GZ,"520424","关岭布依族苗族自治县","201904"
mca_area_520425,base.cn,base.state_cn_GZ,"520425","紫云苗族布依族自治县","201904"
mca_area_520500,base.cn,base.state_cn_GZ,"520500","毕节市","201904"
mca_area_520502,base.cn,base.state_cn_GZ,"520502","七星关区","201904"
mca_area_520521,base.cn,base.state_cn_GZ,"520521","大方县","201904"
mca_area_520522,base.cn,base.state_cn_GZ,"520522","黔西县","201904"
mca_area_520523,base.cn,base.state_cn_GZ,"520523","金沙县","201904"
mca_area_520524,base.cn,base.state_cn_GZ,"520524","织金县","201904"
mca_area_520525,base.cn,base.state_cn_GZ,"520525","纳雍县","201904"
mca_area_520526,base.cn,base.state_cn_GZ,"520526","威宁彝族回族苗族自治县","201904"
mca_area_520527,base.cn,base.state_cn_GZ,"520527","赫章县","201904"
mca_area_520600,base.cn,base.state_cn_GZ,"520600","铜仁市","201904"
mca_area_520602,base.cn,base.state_cn_GZ,"520602","碧江区","201904"
mca_area_520603,base.cn,base.state_cn_GZ,"520603","万山区","201904"
mca_area_520621,base.cn,base.state_cn_GZ,"520621","江口县","201904"
mca_area_520622,base.cn,base.state_cn_GZ,"520622","玉屏侗族自治县","201904"
mca_area_520623,base.cn,base.state_cn_GZ,"520623","石阡县","201904"
mca_area_520624,base.cn,base.state_cn_GZ,"520624","思南县","201904"
mca_area_520625,base.cn,base.state_cn_GZ,"520625","印江土家族苗族自治县","201904"
mca_area_520626,base.cn,base.state_cn_GZ,"520626","德江县","201904"
mca_area_520627,base.cn,base.state_cn_GZ,"520627","沿河土家族自治县","201904"
mca_area_520628,base.cn,base.state_cn_GZ,"520628","松桃苗族自治县","201904"
mca_area_522300,base.cn,base.state_cn_GZ,"522300","黔西南布依族苗族自治州","201904"
mca_area_522301,base.cn,base.state_cn_GZ,"522301","兴义市","201904"
mca_area_522302,base.cn,base.state_cn_GZ,"522302","兴仁市","201904"
mca_area_522323,base.cn,base.state_cn_GZ,"522323","普安县","201904"
mca_area_522324,base.cn,base.state_cn_GZ,"522324","晴隆县","201904"
mca_area_522325,base.cn,base.state_cn_GZ,"522325","贞丰县","201904"
mca_area_522326,base.cn,base.state_cn_GZ,"522326","望谟县","201904"
mca_area_522327,base.cn,base.state_cn_GZ,"522327","册亨县","201904"
mca_area_522328,base.cn,base.state_cn_GZ,"522328","安龙县","201904"
mca_area_522600,base.cn,base.state_cn_GZ,"522600","黔东南苗族侗族自治州","201904"
mca_area_522601,base.cn,base.state_cn_GZ,"522601","凯里市","201904"
mca_area_522622,base.cn,base.state_cn_GZ,"522622","黄平县","201904"
mca_area_522623,base.cn,base.state_cn_GZ,"522623","施秉县","201904"
mca_area_522624,base.cn,base.state_cn_GZ,"522624","三穗县","201904"
mca_area_522625,base.cn,base.state_cn_GZ,"522625","镇远县","201904"
mca_area_522626,base.cn,base.state_cn_GZ,"522626","岑巩县","201904"
mca_area_522627,base.cn,base.state_cn_GZ,"522627","天柱县","201904"
mca_area_522628,base.cn,base.state_cn_GZ,"522628","锦屏县","201904"
mca_area_522629,base.cn,base.state_cn_GZ,"522629","剑河县","201904"
mca_area_522630,base.cn,base.state_cn_GZ,"522630","台江县","201904"
mca_area_522631,base.cn,base.state_cn_GZ,"522631","黎平县","201904"
mca_area_522632,base.cn,base.state_cn_GZ,"522632","榕江县","201904"
mca_area_522633,base.cn,base.state_cn_GZ,"522633","从江县","201904"
mca_area_522634,base.cn,base.state_cn_GZ,"522634","雷山县","201904"
mca_area_522635,base.cn,base.state_cn_GZ,"522635","麻江县","201904"
mca_area_522636,base.cn,base.state_cn_GZ,"522636","丹寨县","201904"
mca_area_522700,base.cn,base.state_cn_GZ,"522700","黔南布依族苗族自治州","201904"
mca_area_522701,base.cn,base.state_cn_GZ,"522701","都匀市","201904"
mca_area_522702,base.cn,base.state_cn_GZ,"522702","福泉市","201904"
mca_area_522722,base.cn,base.state_cn_GZ,"522722","荔波县","201904"
mca_area_522723,base.cn,base.state_cn_GZ,"522723","贵定县","201904"
mca_area_522725,base.cn,base.state_cn_GZ,"522725","瓮安县","201904"
mca_area_522726,base.cn,base.state_cn_GZ,"522726","独山县","201904"
mca_area_522727,base.cn,base.state_cn_GZ,"522727","平塘县","201904"
mca_area_522728,base.cn,base.state_cn_GZ,"522728","罗甸县","201904"
mca_area_522729,base.cn,base.state_cn_GZ,"522729","长顺县","201904"
mca_area_522730,base.cn,base.state_cn_GZ,"522730","龙里县","201904"
mca_area_522731,base.cn,base.state_cn_GZ,"522731","惠水县","201904"
mca_area_522732,base.cn,base.state_cn_GZ,"522732","三都水族自治县","201904"
mca_area_530000,base.cn,base.state_cn_YN,"530000","云南省","201904"
mca_area_530100,base.cn,base.state_cn_YN,"530100","昆明市","201904"
mca_area_530102,base.cn,base.state_cn_YN,"530102","五华区","201904"
mca_area_530103,base.cn,base.state_cn_YN,"530103","盘龙区","201904"
mca_area_530111,base.cn,base.state_cn_YN,"530111","官渡区","201904"
mca_area_530112,base.cn,base.state_cn_YN,"530112","西山区","201904"
mca_area_530113,base.cn,base.state_cn_YN,"530113","东川区","201904"
mca_area_530114,base.cn,base.state_cn_YN,"530114","呈贡区","201904"
mca_area_530115,base.cn,base.state_cn_YN,"530115","晋宁区","201904"
mca_area_530124,base.cn,base.state_cn_YN,"530124","富民县","201904"
mca_area_530125,base.cn,base.state_cn_YN,"530125","宜良县","201904"
mca_area_530126,base.cn,base.state_cn_YN,"530126","石林彝族自治县","201904"
mca_area_530127,base.cn,base.state_cn_YN,"530127","嵩明县","201904"
mca_area_530128,base.cn,base.state_cn_YN,"530128","禄劝彝族苗族自治县","201904"
mca_area_530129,base.cn,base.state_cn_YN,"530129","寻甸回族彝族自治县","201904"
mca_area_530181,base.cn,base.state_cn_YN,"530181","安宁市","201904"
mca_area_530300,base.cn,base.state_cn_YN,"530300","曲靖市","201904"
mca_area_530302,base.cn,base.state_cn_YN,"530302","麒麟区","201904"
mca_area_530303,base.cn,base.state_cn_YN,"530303","沾益区","201904"
mca_area_530304,base.cn,base.state_cn_YN,"530304","马龙区","201904"
mca_area_530322,base.cn,base.state_cn_YN,"530322","陆良县","201904"
mca_area_530323,base.cn,base.state_cn_YN,"530323","师宗县","201904"
mca_area_530324,base.cn,base.state_cn_YN,"530324","罗平县","201904"
mca_area_530325,base.cn,base.state_cn_YN,"530325","富源县","201904"
mca_area_530326,base.cn,base.state_cn_YN,"530326","会泽县","201904"
mca_area_530381,base.cn,base.state_cn_YN,"530381","宣威市","201904"
mca_area_530400,base.cn,base.state_cn_YN,"530400","玉溪市","201904"
mca_area_530402,base.cn,base.state_cn_YN,"530402","红塔区","201904"
mca_area_530403,base.cn,base.state_cn_YN,"530403","江川区","201904"
mca_area_530422,base.cn,base.state_cn_YN,"530422","澄江县","201904"
mca_area_530423,base.cn,base.state_cn_YN,"530423","通海县","201904"
mca_area_530424,base.cn,base.state_cn_YN,"530424","华宁县","201904"
mca_area_530425,base.cn,base.state_cn_YN,"530425","易门县","201904"
mca_area_530426,base.cn,base.state_cn_YN,"530426","峨山彝族自治县","201904"
mca_area_530427,base.cn,base.state_cn_YN,"530427","新平彝族傣族自治县","201904"
mca_area_530428,base.cn,base.state_cn_YN,"530428","元江哈尼族彝族傣族自治县","201904"
mca_area_530500,base.cn,base.state_cn_YN,"530500","保山市","201904"
mca_area_530502,base.cn,base.state_cn_YN,"530502","隆阳区","201904"
mca_area_530521,base.cn,base.state_cn_YN,"530521","施甸县","201904"
mca_area_530523,base.cn,base.state_cn_YN,"530523","龙陵县","201904"
mca_area_530524,base.cn,base.state_cn_YN,"530524","昌宁县","201904"
mca_area_530581,base.cn,base.state_cn_YN,"530581","腾冲市","201904"
mca_area_530600,base.cn,base.state_cn_YN,"530600","昭通市","201904"
mca_area_530602,base.cn,base.state_cn_YN,"530602","昭阳区","201904"
mca_area_530621,base.cn,base.state_cn_YN,"530621","鲁甸县","201904"
mca_area_530622,base.cn,base.state_cn_YN,"530622","巧家县","201904"
mca_area_530623,base.cn,base.state_cn_YN,"530623","盐津县","201904"
mca_area_530624,base.cn,base.state_cn_YN,"530624","大关县","201904"
mca_area_530625,base.cn,base.state_cn_YN,"530625","永善县","201904"
mca_area_530626,base.cn,base.state_cn_YN,"530626","绥江县","201904"
mca_area_530627,base.cn,base.state_cn_YN,"530627","镇雄县","201904"
mca_area_530628,base.cn,base.state_cn_YN,"530628","彝良县","201904"
mca_area_530629,base.cn,base.state_cn_YN,"530629","威信县","201904"
mca_area_530681,base.cn,base.state_cn_YN,"530681","水富市","201904"
mca_area_530700,base.cn,base.state_cn_YN,"530700","丽江市","201904"
mca_area_530702,base.cn,base.state_cn_YN,"530702","古城区","201904"
mca_area_530721,base.cn,base.state_cn_YN,"530721","玉龙纳西族自治县","201904"
mca_area_530722,base.cn,base.state_cn_YN,"530722","永胜县","201904"
mca_area_530723,base.cn,base.state_cn_YN,"530723","华坪县","201904"
mca_area_530724,base.cn,base.state_cn_YN,"530724","宁蒗彝族自治县","201904"
mca_area_530800,base.cn,base.state_cn_YN,"530800","普洱市","201904"
mca_area_530802,base.cn,base.state_cn_YN,"530802","思茅区","201904"
mca_area_530821,base.cn,base.state_cn_YN,"530821","宁洱哈尼族彝族自治县","201904"
mca_area_530822,base.cn,base.state_cn_YN,"530822","墨江哈尼族自治县","201904"
mca_area_530823,base.cn,base.state_cn_YN,"530823","景东彝族自治县","201904"
mca_area_530824,base.cn,base.state_cn_YN,"530824","景谷傣族彝族自治县","201904"
mca_area_530825,base.cn,base.state_cn_YN,"530825","镇沅彝族哈尼族拉祜族自治县","201904"
mca_area_530826,base.cn,base.state_cn_YN,"530826","江城哈尼族彝族自治县","201904"
mca_area_530827,base.cn,base.state_cn_YN,"530827","孟连傣族拉祜族佤族自治县","201904"
mca_area_530828,base.cn,base.state_cn_YN,"530828","澜沧拉祜族自治县","201904"
mca_area_530829,base.cn,base.state_cn_YN,"530829","西盟佤族自治县","201904"
mca_area_530900,base.cn,base.state_cn_YN,"530900","临沧市","201904"
mca_area_530902,base.cn,base.state_cn_YN,"530902","临翔区","201904"
mca_area_530921,base.cn,base.state_cn_YN,"530921","凤庆县","201904"
mca_area_530922,base.cn,base.state_cn_YN,"530922","云县","201904"
mca_area_530923,base.cn,base.state_cn_YN,"530923","永德县","201904"
mca_area_530924,base.cn,base.state_cn_YN,"530924","镇康县","201904"
mca_area_530925,base.cn,base.state_cn_YN,"530925","双江拉祜族佤族布朗族傣族自治县","201904"
mca_area_530926,base.cn,base.state_cn_YN,"530926","耿马傣族佤族自治县","201904"
mca_area_530927,base.cn,base.state_cn_YN,"530927","沧源佤族自治县","201904"
mca_area_532300,base.cn,base.state_cn_YN,"532300","楚雄彝族自治州","201904"
mca_area_532301,base.cn,base.state_cn_YN,"532301","楚雄市","201904"
mca_area_532322,base.cn,base.state_cn_YN,"532322","双柏县","201904"
mca_area_532323,base.cn,base.state_cn_YN,"532323","牟定县","201904"
mca_area_532324,base.cn,base.state_cn_YN,"532324","南华县","201904"
mca_area_532325,base.cn,base.state_cn_YN,"532325","姚安县","201904"
mca_area_532326,base.cn,base.state_cn_YN,"532326","大姚县","201904"
mca_area_532327,base.cn,base.state_cn_YN,"532327","永仁县","201904"
mca_area_532328,base.cn,base.state_cn_YN,"532328","元谋县","201904"
mca_area_532329,base.cn,base.state_cn_YN,"532329","武定县","201904"
mca_area_532331,base.cn,base.state_cn_YN,"532331","禄丰县","201904"
mca_area_532500,base.cn,base.state_cn_YN,"532500","红河哈尼族彝族自治州","201904"
mca_area_532501,base.cn,base.state_cn_YN,"532501","个旧市","201904"
mca_area_532502,base.cn,base.state_cn_YN,"532502","开远市","201904"
mca_area_532503,base.cn,base.state_cn_YN,"532503","蒙自市","201904"
mca_area_532504,base.cn,base.state_cn_YN,"532504","弥勒市","201904"
mca_area_532523,base.cn,base.state_cn_YN,"532523","屏边苗族自治县","201904"
mca_area_532524,base.cn,base.state_cn_YN,"532524","建水县","201904"
mca_area_532525,base.cn,base.state_cn_YN,"532525","石屏县","201904"
mca_area_532527,base.cn,base.state_cn_YN,"532527","泸西县","201904"
mca_area_532528,base.cn,base.state_cn_YN,"532528","元阳县","201904"
mca_area_532529,base.cn,base.state_cn_YN,"532529","红河县","201904"
mca_area_532530,base.cn,base.state_cn_YN,"532530","金平苗族瑶族傣族自治县","201904"
mca_area_532531,base.cn,base.state_cn_YN,"532531","绿春县","201904"
mca_area_532532,base.cn,base.state_cn_YN,"532532","河口瑶族自治县","201904"
mca_area_532600,base.cn,base.state_cn_YN,"532600","文山壮族苗族自治州","201904"
mca_area_532601,base.cn,base.state_cn_YN,"532601","文山市","201904"
mca_area_532622,base.cn,base.state_cn_YN,"532622","砚山县","201904"
mca_area_532623,base.cn,base.state_cn_YN,"532623","西畴县","201904"
mca_area_532624,base.cn,base.state_cn_YN,"532624","麻栗坡县","201904"
mca_area_532625,base.cn,base.state_cn_YN,"532625","马关县","201904"
mca_area_532626,base.cn,base.state_cn_YN,"532626","丘北县","201904"
mca_area_532627,base.cn,base.state_cn_YN,"532627","广南县","201904"
mca_area_532628,base.cn,base.state_cn_YN,"532628","富宁县","201904"
mca_area_532800,base.cn,base.state_cn_YN,"532800","西双版纳傣族自治州","201904"
mca_area_532801,base.cn,base.state_cn_YN,"532801","景洪市","201904"
mca_area_532822,base.cn,base.state_cn_YN,"532822","勐海县","201904"
mca_area_532823,base.cn,base.state_cn_YN,"532823","勐腊县","201904"
mca_area_532900,base.cn,base.state_cn_YN,"532900","大理白族自治州","201904"
mca_area_532901,base.cn,base.state_cn_YN,"532901","大理市","201904"
mca_area_532922,base.cn,base.state_cn_YN,"532922","漾濞彝族自治县","201904"
mca_area_532923,base.cn,base.state_cn_YN,"532923","祥云县","201904"
mca_area_532924,base.cn,base.state_cn_YN,"532924","宾川县","201904"
mca_area_532925,base.cn,base.state_cn_YN,"532925","弥渡县","201904"
mca_area_532926,base.cn,base.state_cn_YN,"532926","南涧彝族自治县","201904"
mca_area_532927,base.cn,base.state_cn_YN,"532927","巍山彝族回族自治县","201904"
mca_area_532928,base.cn,base.state_cn_YN,"532928","永平县","201904"
mca_area_532929,base.cn,base.state_cn_YN,"532929","云龙县","201904"
mca_area_532930,base.cn,base.state_cn_YN,"532930","洱源县","201904"
mca_area_532931,base.cn,base.state_cn_YN,"532931","剑川县","201904"
mca_area_532932,base.cn,base.state_cn_YN,"532932","鹤庆县","201904"
mca_area_533100,base.cn,base.state_cn_YN,"533100","德宏傣族景颇族自治州","201904"
mca_area_533102,base.cn,base.state_cn_YN,"533102","瑞丽市","201904"
mca_area_533103,base.cn,base.state_cn_YN,"533103","芒市","201904"
mca_area_533122,base.cn,base.state_cn_YN,"533122","梁河县","201904"
mca_area_533123,base.cn,base.state_cn_YN,"533123","盈江县","201904"
mca_area_533124,base.cn,base.state_cn_YN,"533124","陇川县","201904"
mca_area_533300,base.cn,base.state_cn_YN,"533300","怒江傈僳族自治州","201904"
mca_area_533301,base.cn,base.state_cn_YN,"533301","泸水市","201904"
mca_area_533323,base.cn,base.state_cn_YN,"533323","福贡县","201904"
mca_area_533324,base.cn,base.state_cn_YN,"533324","贡山独龙族怒族自治县","201904"
mca_area_533325,base.cn,base.state_cn_YN,"533325","兰坪白族普米族自治县","201904"
mca_area_533400,base.cn,base.state_cn_YN,"533400","迪庆藏族自治州","201904"
mca_area_533401,base.cn,base.state_cn_YN,"533401","香格里拉市","201904"
mca_area_533422,base.cn,base.state_cn_YN,"533422","德钦县","201904"
mca_area_533423,base.cn,base.state_cn_YN,"533423","维西傈僳族自治县","201904"
mca_area_540000,base.cn,base.state_cn_XZ,"540000","西藏自治区","201904"
mca_area_540100,base.cn,base.state_cn_XZ,"540100","拉萨市","201904"
mca_area_540102,base.cn,base.state_cn_XZ,"540102","城关区","201904"
mca_area_540103,base.cn,base.state_cn_XZ,"540103","堆龙德庆区","201904"
mca_area_540104,base.cn,base.state_cn_XZ,"540104","达孜区","201904"
mca_area_540121,base.cn,base.state_cn_XZ,"540121","林周县","201904"
mca_area_540122,base.cn,base.state_cn_XZ,"540122","当雄县","201904"
mca_area_540123,base.cn,base.state_cn_XZ,"540123","尼木县","201904"
mca_area_540124,base.cn,base.state_cn_XZ,"540124","曲水县","201904"
mca_area_540127,base.cn,base.state_cn_XZ,"540127","墨竹工卡县","201904"
mca_area_540200,base.cn,base.state_cn_XZ,"540200","日喀则市","201904"
mca_area_540202,base.cn,base.state_cn_XZ,"540202","桑珠孜区","201904"
mca_area_540221,base.cn,base.state_cn_XZ,"540221","南木林县","201904"
mca_area_540222,base.cn,base.state_cn_XZ,"540222","江孜县","201904"
mca_area_540223,base.cn,base.state_cn_XZ,"540223","定日县","201904"
mca_area_540224,base.cn,base.state_cn_XZ,"540224","萨迦县","201904"
mca_area_540225,base.cn,base.state_cn_XZ,"540225","拉孜县","201904"
mca_area_540226,base.cn,base.state_cn_XZ,"540226","昂仁县","201904"
mca_area_540227,base.cn,base.state_cn_XZ,"540227","谢通门县","201904"
mca_area_540228,base.cn,base.state_cn_XZ,"540228","白朗县","201904"
mca_area_540229,base.cn,base.state_cn_XZ,"540229","仁布县","201904"
mca_area_540230,base.cn,base.state_cn_XZ,"540230","康马县","201904"
mca_area_540231,base.cn,base.state_cn_XZ,"540231","定结县","201904"
mca_area_540232,base.cn,base.state_cn_XZ,"540232","仲巴县","201904"
mca_area_540233,base.cn,base.state_cn_XZ,"540233","亚东县","201904"
mca_area_540234,base.cn,base.state_cn_XZ,"540234","吉隆县","201904"
mca_area_540235,base.cn,base.state_cn_XZ,"540235","聂拉木县","201904"
mca_area_540236,base.cn,base.state_cn_XZ,"540236","萨嘎县","201904"
mca_area_540237,base.cn,base.state_cn_XZ,"540237","岗巴县","201904"
mca_area_540300,base.cn,base.state_cn_XZ,"540300","昌都市","201904"
mca_area_540302,base.cn,base.state_cn_XZ,"540302","卡若区","201904"
mca_area_540321,base.cn,base.state_cn_XZ,"540321","江达县","201904"
mca_area_540322,base.cn,base.state_cn_XZ,"540322","贡觉县","201904"
mca_area_540323,base.cn,base.state_cn_XZ,"540323","类乌齐县","201904"
mca_area_540324,base.cn,base.state_cn_XZ,"540324","丁青县","201904"
mca_area_540325,base.cn,base.state_cn_XZ,"540325","察雅县","201904"
mca_area_540326,base.cn,base.state_cn_XZ,"540326","八宿县","201904"
mca_area_540327,base.cn,base.state_cn_XZ,"540327","左贡县","201904"
mca_area_540328,base.cn,base.state_cn_XZ,"540328","芒康县","201904"
mca_area_540329,base.cn,base.state_cn_XZ,"540329","洛隆县","201904"
mca_area_540330,base.cn,base.state_cn_XZ,"540330","边坝县","201904"
mca_area_540400,base.cn,base.state_cn_XZ,"540400","林芝市","201904"
mca_area_540402,base.cn,base.state_cn_XZ,"540402","巴宜区","201904"
mca_area_540421,base.cn,base.state_cn_XZ,"540421","工布江达县","201904"
mca_area_540422,base.cn,base.state_cn_XZ,"540422","米林县","201904"
mca_area_540423,base.cn,base.state_cn_XZ,"540423","墨脱县","201904"
mca_area_540424,base.cn,base.state_cn_XZ,"540424","波密县","201904"
mca_area_540425,base.cn,base.state_cn_XZ,"540425","察隅县","201904"
mca_area_540426,base.cn,base.state_cn_XZ,"540426","朗县","201904"
mca_area_540500,base.cn,base.state_cn_XZ,"540500","山南市","201904"
mca_area_540502,base.cn,base.state_cn_XZ,"540502","乃东区","201904"
